record_type,customer_no,sub_account_no,portfolio_id,portfolio_name,biz_date,confirm_date,fund_code,fund_name,C_BUSINTYPE,busin_type_desc,apply_amount,apply_vol,confirm_nav,confirm_vol,confirm_amount,fee,order_status,net_value,total_asset,market_value,cash,cash_weight,noncash_ratio,cum_return_pct,max_drawdown_pct
position,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-04-24,,001512,易方达中债3-5年期国债指数,,,20000.0,,1.3877,14412.33696,,,,,,20000.0,,,,,
position,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-04-24,,001617,天弘中证电子ETF联接A,,,20000.0,,2.2171,9020.792928,,,,,,20000.0,,,,,
position,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-04-24,,001629,天弘中证计算机ETF联接A,,,20000.0,,0.8913,22439.133849,,,,,,20000.0,,,,,
position,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-04-24,,012319,东财消费电子指数增强A,,,15000.0,,1.4248,10527.793375,,,,,,15000.0,,,,,
position,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-04-24,,012837,华安CES半导体芯片行业指数发起A,,,25000.0,,1.0703,23357.937027,,,,,,25000.0,,,,,
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-04-24,,,,,,,,,,,,,1.0,100000.0,100000.0,0.0,0.0,1.0,0.0,0.0
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-04-27,,,,,,,,,,,,,1.021484,102148.36,102148.36,0.0,0.0,1.0,2.1484,0.0
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-04-28,,,,,,,,,,,,,1.011038,101103.83,101103.83,0.0,0.0,1.0,1.1038,-1.0226
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-04-29,,,,,,,,,,,,,1.014052,101405.22,101405.22,0.0,0.0,1.0,1.4052,-1.0226
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-04-30,,,,,,,,,,,,,1.03079,103078.98,103078.98,0.0,0.0,1.0,3.079,-1.0226
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-06,,,,,,,,,,,,,1.067996,106799.59,106799.59,0.0,0.0,1.0,6.7996,-1.0226
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-07,,,,,,,,,,,,,1.082987,108298.68,108298.68,0.0,0.0,1.0,8.2987,-1.0226
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-08,,,,,,,,,,,,,1.073966,107396.56,107396.56,0.0,0.0,1.0,7.3966,-1.0226
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-11,,,,,,,,,,,,,1.110341,111034.07,111034.07,0.0,0.0,1.0,11.0341,-1.0226
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-12,,,,,,,,,,,,,1.105568,110556.81,110556.81,0.0,0.0,1.0,10.5568,-1.0226
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-13,,,,,,,,,,,,,1.133605,113360.54,113360.54,0.0,0.0,1.0,13.3605,-1.0226
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-14,,,,,,,,,,,,,1.106796,110679.63,110679.63,0.0,0.0,1.0,10.6796,-2.3649
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-15,2026-05-18,001512,易方达中债3-5年期国债指数,24,赎回,,6513.5699,1.3897,6513.5699,9006.65,45.26,confirmed,,,,,,,,
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-15,2026-05-18,012837,华安 CES 半导体芯片行业指数发起 A,22,申购,271.0,,1.2874,210.501787,,0.0,confirmed,,,,,,,,
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-15,,,,,,,,,,,,,1.097198,109719.8,109719.8,0.0,0.0,1.0,9.7198,-3.2116
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-18,,,,,,,,,,,,,1.109356,110935.56,102199.91,8735.65,0.078745,0.921255,10.9356,-3.2116
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-19,,,,,,,,,,,,,1.129652,112965.16,104229.51,8735.65,0.07733,0.92267,12.9652,-3.2116
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-20,2026-05-21,012837,华安CES半导体芯片行业指数发起A,24,赎回,,6112.0299,1.3426,6112.0299,8164.98,41.03,confirmed,,,,,,,,
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-20,,,,,,,,,,,,,1.146516,114651.6,105915.95,8735.65,0.076193,0.923807,14.6516,-3.2116
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-21,2026-05-22,012837,华安CES半导体芯片行业指数发起A,24,赎回,,1489.647,1.3758,1489.647,2039.21,10.25,confirmed,,,,,,,,
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-21,,,,,,,,,,,,,1.117019,111701.9,94801.27,16900.63,0.151301,0.848699,11.7019,-3.2116
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-22,2026-05-25,001617,天弘中证电子ETF联接A,24,赎回,,510.5339,2.8219,510.5339,1440.68,0.0,confirmed,,,,,,,,
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-22,2026-05-25,012837,华安 CES 半导体芯片行业指数发起 A,22,申购,3230.0,,1.4662,2202.973673,,0.0,confirmed,,,,,,,,
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-22,2026-05-25,001629,天弘中证计算机ETF联接A,24,赎回,,3259.2923,0.9082,3259.2923,2960.09,0.0,confirmed,,,,,,,,
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-22,2026-05-25,012319,东财消费电子指数增强 A,22,申购,2359.0,,1.7935,1315.305269,,0.0,confirmed,,,,,,,,
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-22,2026-05-25,001512,易方达中债 3-5 年期国债指数,22,申购,470.0,,1.3906,337.983604,,0.0,confirmed,,,,,,,,
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-22,,,,,,,,,,,,,1.145293,114529.31,95589.47,18939.84,0.165371,0.834629,14.5293,-3.2116
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-25,2026-05-26,012837,华安CES半导体芯片行业指数发起A,24,赎回,,341.0176,1.4516,341.0176,495.02,0.0,confirmed,,,,,,,,
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-25,2026-05-26,001617,天弘中证电子ETF联接A,24,赎回,,106.3114,2.8177,106.3114,299.55,0.0,confirmed,,,,,,,,
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-25,2026-05-26,001512,易方达中债 3-5 年期国债指数,22,申购,350.0,,1.391,251.617541,,0.0,confirmed,,,,,,,,
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-25,,,,,,,,,,,,,1.180509,118050.92,100769.31,17281.61,0.146391,0.853609,18.0509,-3.2116
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-26,,,,,,,,,,,,,1.175201,117520.14,99793.96,17726.18,0.150835,0.849165,17.5201,-3.2116
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-27,,,,,,,,,,,,,1.16135,116134.95,98408.77,17726.18,0.152634,0.847366,16.135,-3.2116
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-28,,,,,,,,,,,,,1.165239,116523.9,98797.72,17726.18,0.152125,0.847875,16.5239,-3.2116
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-29,2026-06-01,012837,华安 CES 半导体芯片行业指数发起 A,22,申购,3000.0,,1.286,2332.81493,,0.0,confirmed,,,,,,,,
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-29,2026-06-01,001617,天弘中证电子 ETF 联接 A,22,申购,2000.0,,2.581,774.893452,,0.0,confirmed,,,,,,,,
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-29,2026-06-01,001512,易方达中债3-5年期国债指数,24,赎回,,3948.0296,1.3935,3948.0296,5501.58,0.0,confirmed,,,,,,,,
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-05-29,,,,,,,,,,,,,1.12959,112959.01,95232.83,17726.18,0.156926,0.843074,12.959,-4.3133
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-01,2026-06-02,012837,华安 CES 半导体芯片行业指数发起 A,22,申购,1641.95,,1.3055,1257.71735,,0.0,confirmed,,,,,,,,
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-01,2026-06-02,001617,天弘中证电子 ETF 联接 A,22,申购,3879.09,,2.6466,1465.688053,,0.0,confirmed,,,,,,,,
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-01,2026-06-02,001629,天弘中证计算机ETF联接A,24,赎回,,10106.6055,0.8525,10106.6055,8615.88,0.0,confirmed,,,,,,,,
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-01,2026-06-02,012319,东财消费电子指数增强 A,22,申购,5576.65,,1.7143,3253.018725,,0.0,confirmed,,,,,,,,
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-01,2026-06-02,001512,易方达中债3-5年期国债指数,24,赎回,,583.4374,1.3934,583.4374,812.96,0.0,confirmed,,,,,,,,
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-01,,,,,,,,,,,,,1.102787,110278.68,92050.92,18227.76,0.165288,0.834712,10.2787,-6.5838
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-02,,,,,,,,,,,,,1.118213,111821.3,95262.39,16558.91,0.148084,0.851916,11.8213,-6.5838
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-03,,,,,,,,,,,,,1.138293,113829.35,97270.44,16558.91,0.145471,0.854529,13.8293,-6.5838
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-04,,,,,,,,,,,,,1.15587,115587.01,99028.1,16558.91,0.143259,0.856741,15.587,-6.5838
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-05,,,,,,,,,,,,,1.118911,111891.08,95332.17,16558.91,0.147991,0.852009,11.8911,-6.5838
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-08,,,,,,,,,,,,,1.081199,108119.9,91560.99,16558.91,0.153153,0.846847,8.1199,-8.4125
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-09,2026-06-10,001629,天弘中证计算机 ETF 联接 A,22,申购,3000.0,,0.7956,3770.739065,,0.0,confirmed,,,,,,,,
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-09,,,,,,,,,,,,,1.121753,112175.32,95616.41,16558.91,0.147616,0.852384,12.1753,-8.4125
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-10,,,,,,,,,,,,,1.102244,110224.37,96665.46,13558.91,0.123012,0.876988,10.2244,-8.4125
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-11,,,,,,,,,,,,,1.099018,109901.76,96342.85,13558.91,0.123373,0.876627,9.9018,-8.4125
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-12,2026-06-15,001629,天弘中证计算机ETF联接A,24,赎回,,12843.4505,0.8082,12843.4505,10380.08,0.0,confirmed,,,,,,,,
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-12,,,,,,,,,,,,,1.095177,109517.74,95958.83,13558.91,0.123806,0.876194,9.5177,-8.4125
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-15,,,,,,,,,,,,,1.14745,114745.05,90806.06,23938.99,0.208628,0.791372,14.745,-8.4125
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-16,,,,,,,,,,,,,1.159245,115924.45,91985.46,23938.99,0.206505,0.793495,15.9245,-8.4125
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-17,,,,,,,,,,,,,1.202828,120282.76,96343.77,23938.99,0.199023,0.800977,20.2828,-8.4125
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-18,2026-06-22,012837,华安 CES 半导体芯片行业指数发起 A,22,申购,6876.0,,1.5651,4393.3295,,0.0,confirmed,,,,,,,,
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-18,2026-06-22,001512,易方达中债 3-5 年期国债指数,22,申购,900.0,,1.3935,645.855759,,0.0,confirmed,,,,,,,,
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-18,,,,,,,,,,,,,1.233698,123369.77,99430.78,23938.99,0.194043,0.805957,23.3698,-8.4125
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-22,,,,,,,,,,,,,1.252594,125259.39,109096.4,16162.99,0.129036,0.870964,25.2594,-8.4125
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-23,2026-06-24,012837,华安CES半导体芯片行业指数发起A,24,赎回,,2088.9603,1.6209,2088.9603,3386.0,0.0,confirmed,,,,,,,,
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-23,2026-06-24,001617,天弘中证电子ETF联接A,24,赎回,,861.4408,3.0743,861.4408,2648.33,0.0,confirmed,,,,,,,,
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-23,2026-06-24,012319,东财消费电子指数增强A,24,赎回,,1221.6989,2.0042,1221.6989,2448.53,0.0,confirmed,,,,,,,,
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-23,2026-06-24,001512,易方达中债3-5年期国债指数,24,赎回,,4602.756251,1.3933,4602.756251,6413.02,0.0,confirmed,,,,,,,,
order,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-23,2026-06-24,000217,华安黄金易 ETF 联接 A,22,申购,6135.89,,3.0142,2035.661204,,0.0,confirmed,,,,,,,,
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-23,,,,,,,,,,,,,1.227178,122717.76,106554.77,16162.99,0.131709,0.868291,22.7178,-8.4125
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-24,,,,,,,,,,,,,1.273962,127396.19,102473.21,24922.98,0.195634,0.804366,27.3962,-8.4125
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-25,,,,,,,,,,,,,1.318534,131853.36,106930.38,24922.98,0.18902,0.81098,31.8534,-8.4125
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-26,,,,,,,,,,,,,1.302821,130282.11,105359.13,24922.98,0.1913,0.8087,30.2821,-8.4125
nav,bcb301b7d2e64a31806dd4d7683c0304,SIMACCT0002,SIMACCT0002_live,bot2,2026-06-29,,,,,,,,,,,,,1.329634,132963.44,108040.46,24922.98,0.187442,0.812558,32.9634,-8.4125
position,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-04-24,,002611,博时黄金ETF联接C,,,15000.0,,3.2494,4616.236844,,,,,,15000.0,,,,,
position,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-04-24,,006961,南方中债7-10年国开行债券指数A,,,10000.0,,1.430137,6992.337098,,,,,,10000.0,,,,,
position,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-04-24,,012837,华安CES半导体芯片行业指数发起A,,,20000.0,,1.0703,18686.349622,,,,,,20000.0,,,,,
position,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-04-24,,014543,汇添富中证沪港深云计算产业ETF联接A,,,20000.0,,1.8748,10667.804566,,,,,,20000.0,,,,,
position,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-04-24,,014854,嘉实中证半导体指数增强发起式A,,,10000.0,,2.3055,4337.453915,,,,,,10000.0,,,,,
position,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-04-24,,019767,景顺长城科创50指数增强A,,,24000.0,,2.0438,11742.83198,,,,,,24000.0,,,,,
nav,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-04-24,,,,,,,,,,,,,1.0,100000.0,99000.0,1000.0,0.01,0.99,0.0,0.0
nav,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-04-27,,,,,,,,,,,,,1.020465,102046.53,101046.53,1000.0,0.009799,0.990201,2.0465,0.0
nav,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-04-28,,,,,,,,,,,,,1.008124,100812.36,99812.36,1000.0,0.009919,0.990081,0.8124,-1.2094
nav,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-04-29,,,,,,,,,,,,,1.008948,100894.81,99894.81,1000.0,0.009911,0.990089,0.8948,-1.2094
nav,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-04-30,,,,,,,,,,,,,1.033848,103384.79,102384.79,1000.0,0.009673,0.990327,3.3848,-1.2094
nav,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-06,,,,,,,,,,,,,1.071514,107151.41,106151.41,1000.0,0.009333,0.990667,7.1514,-1.2094
nav,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-07,,,,,,,,,,,,,1.088337,108833.69,107833.69,1000.0,0.009188,0.990812,8.8337,-1.2094
nav,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-08,,,,,,,,,,,,,1.071655,107165.47,106165.47,1000.0,0.009331,0.990669,7.1655,-1.5328
nav,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-11,,,,,,,,,,,,,1.104672,110467.15,109467.15,1000.0,0.009052,0.990948,10.4672,-1.5328
nav,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-12,,,,,,,,,,,,,1.109662,110966.22,109966.22,1000.0,0.009012,0.990988,10.9662,-1.5328
order,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-13,2026-05-14,012837,华安CES半导体芯片行业指数发起A,24,赎回,,3808.9434,1.2819,3808.9434,4858.27,24.41,confirmed,,,,,,,,
nav,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-13,,,,,,,,,,,,,1.134197,113419.68,112419.68,1000.0,0.008817,0.991183,13.4197,-1.5328
order,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-14,2026-05-15,012837,华安CES半导体芯片行业指数发起A,22,申购,2965.12,,1.2736,2328.140704,,0.0,confirmed,,,,,,,,
order,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-14,2026-05-15,002611,博时黄金ETF联接C,24,赎回,,1170.5606,3.1626,1170.5606,3683.5,18.51,confirmed,,,,,,,,
order,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-14,2026-05-15,006961,南方中债7-10年国开行债券指数A,24,赎回,,3109.9532,1.434297,3109.9532,4438.29,22.3,confirmed,,,,,,,,
nav,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-14,,,,,,,,,,,,,1.113774,111377.42,105519.15,5858.27,0.052598,0.947402,11.3774,-1.8006
nav,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-15,,,,,,,,,,,,,1.104979,110497.92,99482.97,11014.95,0.099685,0.900315,10.4979,-2.5761
nav,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-18,,,,,,,,,,,,,1.110065,111006.5,99991.55,11014.95,0.099228,0.900772,11.0065,-2.5761
nav,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-19,,,,,,,,,,,,,1.134069,113406.86,102391.91,11014.95,0.097128,0.902872,13.4069,-2.5761
nav,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-20,,,,,,,,,,,,,1.157842,115784.21,104769.26,11014.95,0.095133,0.904867,15.7842,-2.5761
nav,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-21,,,,,,,,,,,,,1.12428,112427.97,101413.02,11014.95,0.097973,0.902027,12.428,-2.8987
order,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-22,2026-05-25,012837,华安CES半导体芯片行业指数发起A,24,赎回,,4779.4592,1.4662,4779.4592,7007.64,0.0,confirmed,,,,,,,,
order,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-22,2026-05-25,014543,汇添富中证沪港深云计算产业ETF联接A,24,赎回,,8600.0,1.9283,8600.0,16583.38,0.0,confirmed,,,,,,,,
order,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-22,2026-05-25,014854,嘉实中证半导体指数增强发起式A,24,赎回,,1734.3281,3.3068,1734.3281,5735.08,0.0,confirmed,,,,,,,,
order,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-22,2026-05-25,019767,景顺长城科创50指数增强A,24,赎回,,3623.591,2.6541,3623.591,9617.37,0.0,confirmed,,,,,,,,
order,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-22,2026-05-25,006961,南方中债7-10年国开行债券指数A,22,申购,11525.07,,1.438042,8014.418216,,0.0,confirmed,,,,,,,,
order,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-22,2026-05-25,002611,博时黄金ETF联接C,22,申购,657.64,,3.1333,209.887339,,0.0,confirmed,,,,,,,,
nav,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-22,,,,,,,,,,,,,1.140313,114031.3,103016.35,11014.95,0.096596,0.903404,14.0313,-2.8987
order,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-25,2026-05-26,019767,景顺长城科创50指数增强A,22,申购,17530.15,,2.6222,6685.28335,,0.0,confirmed,,,,,,,,
order,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-25,2026-05-26,014543,汇添富中证沪港深云计算产业ETF联接A,22,申购,3243.67,,1.9182,1690.996768,,0.0,confirmed,,,,,,,,
order,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-25,2026-05-26,012837,华安CES半导体芯片行业指数发起A,22,申购,14821.11,,1.4516,10210.188757,,0.0,confirmed,,,,,,,,
order,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-25,2026-05-26,014854,嘉实中证半导体指数增强发起式A,22,申购,7002.54,,3.2441,2158.546284,,0.0,confirmed,,,,,,,,
order,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-25,2026-05-26,006961,南方中债7-10年国开行债券指数A,24,赎回,,11896.799705,1.44033,11896.799705,17135.32,0.0,confirmed,,,,,,,,
order,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-25,2026-05-26,002611,博时黄金ETF联接C,24,赎回,,1761.3698,3.1182,1761.3698,5492.3,0.0,confirmed,,,,,,,,
nav,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-25,,,,,,,,,,,,,1.187016,118701.57,80925.86,37775.71,0.318241,0.681759,18.7016,-2.8987
order,4b8d48a372384d4aa9d559d96a32fd99,SIMACCT0007,SIMACCT0007_live,bot7,2026-05-26,2026-05-27,019767,景顺长城科创50指数增强A,24,赎回,,14804.525412,2.5542,14804.525412,37813.72,0.0,confirmed,,,,,,,,
